사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,승차인원,하차인원
202003,7호선,고속터미널(7호선),273544,37810,233281,33227,311354,266508
202004,7호선,고속터미널(7호선),303621,45107,259525,39246,348728,298771
202005,7호선,고속터미널(7호선),368935,57086,299151,48740,426021,347891
202006,7호선,고속터미널(7호선),363056,57757,305252,49810,420813,355062
202007,7호선,고속터미널(7호선),386739,57596,321315,50565,444335,371880
202008,7호선,고속터미널(7호선),347990,50186,278722,43270,398176,321992
202009,7호선,고속터미널(7호선),282684,46041,248643,40482,328725,289125
202010,7호선,고속터미널(7호선),376148,58526,295972,50633,434674,346605
202011,7호선,고속터미널(7호선),374261,59121,307450,51535,433382,358985
202012,7호선,고속터미널(7호선),283373,46137,244655,40965,329510,285620
202001,9호선,고속터미널(9호선),386394,53528,558680,62649,439922,621329
202002,9호선,고속터미널(9호선),265934,34590,380502,39643,300524,420145
202003,9호선,고속터미널(9호선),191027,25511,252811,28268,216538,281079
202004,9호선,고속터미널(9호선),221968,31873,302117,35949,253841,338066
202005,9호선,고속터미널(9호선),275512,41669,370753,47604,317181,418357
202006,9호선,고속터미널(9호선),278363,42412,370325,48546,320775,418871
202007,9호선,고속터미널(9호선),305853,45681,415030,52651,351534,467681
202008,9호선,고속터미널(9호선),254528,38603,350178,44412,293131,394590
202009,9호선,고속터미널(9호선),215759,35050,294445,40020,250809,334465
202010,9호선,고속터미널(9호선),279694,44133,366456,50395,323827,416851
202011,9호선,고속터미널(9호선),271020,43118,367610,49287,314138,416897
202012,9호선,고속터미널(9호선),203177,34974,270025,38990,238151,309015
202001,안산선,고잔,205727,32311,201307,31508,238038,232815
202002,안산선,고잔,172297,24382,168722,23851,196679,192573
202003,안산선,고잔,149617,20279,145787,19551,169896,165338
202004,안산선,고잔,159038,22906,153918,22331,181944,176249
202005,안산선,고잔,173321,27516,169805,26539,200837,196344
202006,안산선,고잔,179868,27823,176863,26751,207691,203614
202007,안산선,고잔,187886,28783,184082,27322,216669,211404
202008,안산선,고잔,158565,23586,153735,22676,182151,176411
202009,안산선,고잔,160121,24650,154863,23705,184771,178568
202010,안산선,고잔,192372,30025,181874,28463,222397,210337
202011,안산선,고잔,194314,28508,189008,27541,222822,216549
202012,안산선,고잔,161303,22686,155626,21874,183989,177500
202001,경의선,곡산,10968,4143,11541,3998,15111,15539
202002,경의선,곡산,9279,3312,9746,3119,12591,12865
202003,경의선,곡산,8430,3098,8991,3081,11528,12072
202004,경의선,곡산,8927,3824,9651,3800,12751,13451
202005,경의선,곡산,9727,4644,10411,4580,14371,14991
202006,경의선,곡산,10572,4280,11250,4297,14852,15547
202007,경의선,곡산,11219,4649,12036,4686,15868,16722
202008,경의선,곡산,9292,3861,9471,3790,13153,13261
202009,경의선,곡산,9214,3791,9746,3839,13005,13585
202010,경의선,곡산,11098,5058,11798,5007,16156,16805
202011,경의선,곡산,10785,4362,11375,4398,15147,15773
202012,경의선,곡산,8185,3380,8670,3319,11565,11989
202001,경강선,곤지암,49865,10748,47241,10835,60613,58076
202002,경강선,곤지암,37885,7444,36563,7705,45329,44268
202003,경강선,곤지암,29891,6107,30617,6320,35998,36937
202004,경강선,곤지암,34549,7780,34907,8067,42329,42974
202005,경강선,곤지암,41024,9853,41740,10227,50877,51967
202006,경강선,곤지암,46667,9513,46364,9899,56180,56263
202007,경강선,곤지암,47832,9992,47320,10354,57824,57674
202008,경강선,곤지암,37630,8209,37987,8509,45839,46496
202009,경강선,곤지암,37829,8434,39098,8875,46263,47973
202010,경강선,곤지암,51293,11347,51814,11811,62640,63625
202011,경강선,곤지암,51772,10547,51493,10868,62319,62361
202012,경강선,곤지암,37259,7430,36785,7507,44689,44292
202001,5호선,공덕(5호선),347185,44463,376794,42262,391648,419056
202002,5호선,공덕(5호선),310000,34067,337520,32438,344067,369958
202003,5호선,공덕(5호선),261189,28001,284925,26522,289190,311447
202004,5호선,공덕(5호선),272459,30968,298926,29254,303427,328180
202005,5호선,공덕(5호선),292087,36354,320874,34316,328441,355190
202006,5호선,공덕(5호선),316596,35865,346711,34092,352461,380803
202007,5호선,공덕(5호선),339102,38424,369014,36447,377526,405461
202008,5호선,공덕(5호선),271216,31597,293221,29977,302813,323198
202009,5호선,공덕(5호선),259556,30395,281084,28544,289951,309628
202010,5호선,공덕(5호선),296198,36339,320119,34252,332537,354371
202011,5호선,공덕(5호선),315027,36366,340442,34430,351393,374872
202012,5호선,공덕(5호선),256128,29278,276061,27892,285406,303953
202001,6호선,공덕(6호선),454235,74105,443663,69735,528340,513398
202002,6호선,공덕(6호선),400171,57497,393645,53956,457668,447601
202003,6호선,공덕(6호선),339766,48059,333249,44843,387825,378092
202004,6호선,공덕(6호선),348129,52942,343809,49820,401071,393629
202005,6호선,공덕(6호선),369570,61106,365140,57621,430676,422761
202006,6호선,공덕(6호선),399013,61817,393510,58072,460830,451582
202007,6호선,공덕(6호선),430153,65896,420799,61669,496049,482468
202008,6호선,공덕(6호선),351332,53814,344322,50796,405146,395118
202009,6호선,공덕(6호선),337892,53540,329747,50185,391432,379932
202010,6호선,공덕(6호선),377763,61410,370810,57888,439173,428698
202011,6호선,공덕(6호선),397897,61885,386485,57469,459782,443954
202012,6호선,공덕(6호선),325573,50940,316401,47385,376513,363786
202001,경의선,공덕(경의선),95350,12216,78299,11932,107566,90231
202002,경의선,공덕(경의선),78638,9819,65717,9132,88457,74849
202003,경의선,공덕(경의선),62481,7911,55463,7758,70392,63221
202004,경의선,공덕(경의선),64735,9347,57709,9326,74082,67035
202005,경의선,공덕(경의선),70028,10872,62302,10800,80900,73102
202006,경의선,공덕(경의선),76548,11007,68122,10866,87555,78988
202007,경의선,공덕(경의선),80330,11882,72192,11613,92212,83805
202008,경의선,공덕(경의선),67264,9924,58564,9504,77188,68068
202009,경의선,공덕(경의선),61920,9482,56065,9286,71402,65351
202010,경의선,공덕(경의선),74102,11454,65199,11205,85556,76404
202011,경의선,공덕(경의선),76495,11244,67241,10851,87739,78092
202012,경의선,공덕(경의선),62117,9418,53959,8790,71535,62749
202001,공항철도 1호선,공덕(공항철도),66280,7069,88953,8352,73349,97305
202002,공항철도 1호선,공덕(공항철도),52579,5071,69109,6246,57650,75355
202003,공항철도 1호선,공덕(공항철도),40344,4195,52197,5077,44539,57274
202004,공항철도 1호선,공덕(공항철도),41948,4488,54864,5328,46436,60192
202005,공항철도 1호선,공덕(공항철도),44685,5370,59986,6401,50055,66387
202006,공항철도 1호선,공덕(공항철도),48243,5408,64372,6295,53651,70667
202007,공항철도 1호선,공덕(공항철도),52553,5815,69620,6786,58368,76406
202008,공항철도 1호선,공덕(공항철도),45003,4972,57928,5909,49975,63837
202009,공항철도 1호선,공덕(공항철도),41456,4736,52138,5393,46192,57531
202010,공항철도 1호선,공덕(공항철도),47972,5591,63632,6526,53563,70158
202011,공항철도 1호선,공덕(공항철도),49398,5870,65770,6924,55268,72694
202012,공항철도 1호선,공덕(공항철도),39947,4871,52370,5820,44818,58190
202001,7호선,공릉(서울과학기술대),286930,67179,284799,67481,354109,352280
202002,7호선,공릉(서울과학기술대),248978,52034,248218,52347,301012,300565
202003,7호선,공릉(서울과학기술대),212987,43516,215496,43956,256503,259452
202004,7호선,공릉(서울과학기술대),222054,49326,221971,49619,271380,271590
202005,7호선,공릉(서울과학기술대),241504,57854,242299,58295,299358,300594
202006,7호선,공릉(서울과학기술대),257556,56741,256498,57617,314297,314115
202007,7호선,공릉(서울과학기술대),269043,59369,267217,60092,328412,327309
202008,7호선,공릉(서울과학기술대),224704,51085,223186,51556,275789,274742
202009,7호선,공릉(서울과학기술대),211217,49981,209030,50194,261198,259224
202010,7호선,공릉(서울과학기술대),253299,57424,251171,57958,310723,309129
202011,7호선,공릉(서울과학기술대),254218,56201,251400,56768,310419,308168
202012,7호선,공릉(서울과학기술대),207299,46814,205995,47295,254113,253290
202001,9호선,공항시장,62411,22732,69660,24949,85143,94609
202002,9호선,공항시장,55048,17712,61406,19303,72760,80709
202003,9호선,공항시장,48547,15738,54353,17398,64285,71751
202004,9호선,공항시장,48981,17693,53836,19416,66674,73252
202005,9호선,공항시장,52837,20191,57604,21975,73028,79579
202006,9호선,공항시장,54190,19226,58654,20698,73416,79352
202007,9호선,공항시장,58263,20542,62421,22191,78805,84612
202008,9호선,공항시장,51166,18232,55547,19866,69398,75413
202009,9호선,공항시장,47161,17590,51442,19183,64751,70625
202010,9호선,공항시장,52790,19807,56649,21364,72597,78013
202011,9호선,공항시장,53651,19420,58919,21070,73071,79989
202012,9호선,공항시장,46627,16934,51561,18497,63561,70058
202001,공항철도 1호선,공항화물청사,62251,8024,69769,7666,70275,77435
202002,공항철도 1호선,공항화물청사,53023,7523,59460,7214,60546,66674
202003,공항철도 1호선,공항화물청사,51047,7563,57759,7380,58610,65139
202004,공항철도 1호선,공항화물청사,48406,7266,54157,7177,55672,61334
202005,공항철도 1호선,공항화물청사,49075,7599,54760,7597,56674,62357
202006,공항철도 1호선,공항화물청사,52218,7919,57299,7912,60137,65211
202007,공항철도 1호선,공항화물청사,53646,8109,59251,8110,61755,67361
202008,공항철도 1호선,공항화물청사,47293,7296,52394,7259,54589,59653
202009,공항철도 1호선,공항화물청사,47287,7398,52689,7494,54685,60183
202010,공항철도 1호선,공항화물청사,48096,7592,52949,7584,55688,60533
202011,공항철도 1호선,공항화물청사,49292,7449,54321,7305,56741,61626
202012,공항철도 1호선,공항화물청사,48385,7244,53264,7123,55629,60387
202001,과천선,과천,115062,34372,101790,32890,149434,134680
202002,과천선,과천,96718,24458,87999,23683,121176,111682
202003,과천선,과천,78390,18018,71367,17279,96408,88646
202004,과천선,과천,86982,21804,76831,20751,108786,97582
202005,과천선,과천,96709,26912,85827,25788,123621,111615
202006,과천선,과천,104281,27888,92177,26726,132169,118903
202007,과천선,과천,111073,29550,97596,28121,140623,125717
202008,과천선,과천,89850,24533,79558,23525,114383,103083
202009,과천선,과천,87920,24474,76911,23367,112394,100278
202010,과천선,과천,101821,29253,88289,27681,131074,115970
202011,과천선,과천,102308,28948,90725,27898,131256,118623
202012,과천선,과천,84551,24568,77254,23541,109119,100795
202001,경부선,관악,177214,55283,160357,53101,232497,213458
202002,경부선,관악,147606,37839,134245,36640,185445,170885
202003,경부선,관악,129096,30873,116429,29389,159969,145818
202004,경부선,관악,138687,36714,125521,34856,175401,160377
202005,경부선,관악,150156,43968,137510,41916,194124,179426
202006,경부선,관악,156038,41482,143382,39282,197520,182664
